555.00000		15552.57464		528701545.64306
556.00000		15581.69426		530669382.04687
557.00000		15610.80756		532640545.01042
558.00000		15639.91487		534615047.15966
559.00000		15669.01652		536592909.66296
560.00000		15698.11283		538574140.18750
561.00000		15727.20403		540558737.33194
562.00000		15756.29024		542546708.80254
563.00000		15785.37184		544538078.57386
564.00000		15814.44887		546532845.96250
565.00000		15843.52127		548531016.20439
566.00000		15872.58910		550532595.51301
567.00000		15901.65253		552537604.35182
568.00000		15930.71159		554546066.08690
569.00000		15959.76630		556557999.31866
570.00000		15988.81668		558573416.27077
571.00000		16017.86297		560592335.77234
572.00000		16046.90529		562614779.44505
573.00000		16075.94358		564640768.02630
574.00000		16104.97798		566670308.83040
575.00000		16134.00867		568703431.75315
576.00000		16163.03616		570740179.87981
577.00000		16192.06049		572780547.73360
578.00000		16221.08202		574824555.79805
579.00000		16250.10121		576872226.04923
580.00000		16279.11842		578923574.65891
581.00000		16308.13412		580978624.19072
582.00000		16337.14881		583037407.28461
583.00000		16366.16291		585099941.24849
584.00000		16395.17668		587166227.59690
585.00000		16424.19030		589236280.95850
586.00000		16453.20410		591310127.47639
587.00000		16482.21831		593387794.72155
588.00000		16511.23307		595469307.61251
589.00000		16540.24830		597554672.01883
590.00000		16569.26396		599643895.77689
591.00000		16598.28027		601737010.64707
592.00000		16627.29754		603834051.78877
593.00000		16656.31579		605935050.33946
594.00000		16685.33525		608040030.50340
595.00000		16714.35600		610149011.79752
596.00000		16743.37805		612261996.88736
597.00000		16772.40151		614378998.32225
598.00000		16801.42645		616500014.63810
599.00000		16830.45327		618625086.89030
600.00000		16859.48239		620754229.73019
601.00000		16888.51420		622887457.58652
602.00000		16917.54900		625024768.07340
603.00000		16946.58695		627166167.70929
604.00000		16975.62817		629311663.00595
605.00000		17004.67288		631461274.68575
606.00000		17033.72116		633615014.26672
607.00000		17062.77320		635772912.27623
608.00000		17091.82907		637934985.73737
609.00000		17120.88862		640101247.38115
610.00000		17149.95166		642271706.48868
611.00000		17179.01802		644446359.10855
612.00000		17208.08754		646625219.52911
613.00000		17237.15973		648808276.68514
614.00000		17266.23455		650995564.99717
615.00000		17295.31202		653187113.23253
616.00000		17324.39213		655382932.96796
617.00000		17353.47481		657583027.42498
618.00000		17382.55995		659787400.38555
619.00000		17411.64781		661996075.50365
620.00000		17440.73839		664209052.31083
621.00000		17469.83174		666426345.76421
622.00000		17498.92769		668647950.71351
623.00000		17528.02616		670873857.70878
624.00000		17557.12692		673104049.05624
625.00000		17586.23002		675338525.07567
626.00000		17615.33571		677577316.64712
627.00000		17644.44379		679820418.52162
628.00000		17673.55385		682067829.99635
629.00000		17702.66569		684319563.19347
630.00000		17731.77883		686575600.92070
631.00000		17760.89297		688835938.73244
632.00000		17790.00760		691100572.24376
633.00000		17819.12227		693369492.55958
634.00000		17848.23661		695642703.99925
635.00000		17877.35011		697920187.65638
636.00000		17906.46217		700201912.16121
637.00000		17935.57279		702487903.85061
638.00000		17964.68172		704778154.35952
639.00000		17993.78883		707072653.90232
640.00000		18022.89405		709371401.21843
641.00000		18051.99704		711674364.32463
642.00000		18081.09769		713981528.90881
643.00000		18110.19606		716292892.25942
644.00000		18139.29192		718608430.00630
645.00000		18168.38531		720928136.61119
646.00000		18197.47595		723251984.47401
647.00000		18226.56368		725579942.75713
648.00000		18255.64845		727912008.76884
649.00000		18284.73022		730248178.45663
650.00000		18313.80870		732588439.75363
651.00000		18342.88354		734932785.30626
652.00000		18371.95436		737281194.25454
653.00000		18401.02077		739633637.90969
654.00000		18430.08260		741990101.23974
655.00000		18459.13971		744350582.38445
656.00000		18488.19201		746715092.44752
657.00000		18517.23922		749083616.45934
658.00000		18546.28113		751456130.36967
659.00000		18575.31759		753832610.51282
660.00000		18604.34853		756213044.87228
661.00000		18633.37408		758597440.09016
662.00000		18662.39427		760985784.69386
663.00000		18691.40904		763378039.62542
664.00000		18720.41854		765774188.35746
665.00000		18749.42272		768174205.99141
666.00000		18778.42151		770578070.48119
667.00000		18807.41478		772985751.73209
668.00000		18836.40267		775397252.17348
669.00000		18865.38537		777812575.89385
670.00000		18894.36244		780231674.11492
671.00000		18923.33368		782654520.97588
672.00000		18952.29917		785081114.36331
673.00000		18981.25867		787511421.06436
674.00000		19010.21208		789945415.49404
675.00000		19039.15883		792383047.36055
676.00000		19068.09861		794824301.12649
677.00000		19097.03135		797269156.27843
678.00000		19125.95683		799717567.49520
679.00000		19154.87508		802169520.52973
680.00000		19183.78598		804624983.61560
681.00000		19212.68960		807083940.94621
682.00000		19241.58598		809546354.87316
683.00000		19270.47533		812012216.38885
684.00000		19299.35771		814481503.58713
685.00000		19328.23294		816954151.11278
686.00000		19357.10111		819430139.74690
687.00000		19385.96257		821909470.12667
688.00000		19414.81737		824392125.71636
689.00000		19443.66569		826878108.89451
690.00000		19472.50768		829367397.65942
691.00000		19501.34326		831859960.99738
692.00000		19530.17239		834355786.03234
693.00000		19558.99482		836854830.73805
694.00000		19587.81046		839357066.18369
695.00000		19616.61938		841862497.08517
696.00000		19645.42133		844371087.33982
697.00000		19674.21615		846882813.22766
698.00000		19703.00366		849397660.03736
699.00000		19731.78367		851915602.36944
700.00000		19760.55604		854436610.05382
701.00000		19789.32087		856960673.07559
702.00000		19818.07823		859487771.55392
703.00000		19846.82840		862017898.52328
704.00000		19875.57139		864551019.68438
705.00000		19904.30711		867087097.21021
706.00000		19933.03583		869626121.00360
707.00000		19961.75782		872168096.19814
708.00000		19990.47319		874713017.93049
709.00000		20019.18201		877260856.43523
710.00000		20047.88405		879811585.67393
711.00000		20076.57926		882365182.92134
712.00000		20105.26756		884921644.39252
713.00000		20133.94880		887480959.44919
714.00000		20162.62305		890043111.10829
715.00000		20191.29033		892608107.21326
716.00000		20219.95082		895175958.45864
717.00000		20248.60429		897746636.64322
718.00000		20277.25068		900320129.08976
719.00000		20305.89029		902896450.89328
720.00000		20334.52298		905475583.69298
721.00000		20363.14890		908057543.34805
722.00000		20391.76830		910642330.86586
723.00000		20420.38179		913230003.96206
724.00000		20448.98981		915820572.05522
725.00000		20477.59254		918414046.98634
726.00000		20506.19029		921010442.01916
727.00000		20534.78326		923609750.21501
728.00000		20563.37175		926211992.32356
729.00000		20591.95581		928817155.45255
730.00000		20620.53559		931425254.05050
731.00000		20649.11140		934036337.72102
732.00000		20677.68355		936650449.42290
733.00000		20706.25219		939267607.32678
734.00000		20734.81747		941887822.09124
735.00000		20763.37934		944511105.46464
736.00000		20791.93796		947137480.93827
737.00000		20820.49349		949767001.05785
738.00000		20849.04611		952399712.49371
739.00000		20877.59568		955035638.78098
740.00000		20906.14239		957674811.62728
741.00000		20934.68637		960317270.14768
742.00000		20963.22755		962963026.36021
743.00000		20991.76638		965612142.78329
744.00000		21020.30300		968264646.68263
745.00000		21048.83751		970920545.34876
746.00000		21077.37031		973579895.94966
747.00000		21105.90198		976242759.14199
748.00000		21134.43281		978909169.12003
749.00000		21162.96290		981579153.69500
750.00000		21191.49228		984252719.63723
751.00000		21220.02088		986929876.68202
752.00000		21248.54908		989610670.58374
753.00000		21277.07705		992295127.19528
754.00000		21305.60479		994983276.69968
755.00000		21334.13257		997675180.31313
756.00000		21362.66033		1000370859.53838
757.00000		21391.18791		1003070328.95036
758.00000		21419.71524		1005773591.11218
759.00000		21448.24255		1008480707.92593
760.00000		21476.76979		1011191707.31691
761.00000		21505.29671		1013906572.71681
762.00000		21533.82361		1016625354.43513
763.00000		21562.35081		1019348098.93673
764.00000		21590.87822		1022074815.63534
765.00000		21619.40592		1024805516.72130
766.00000		21647.93385		1027540205.61234
767.00000		21676.46224		1030278901.84813
768.00000		21704.99110		1033021595.83947
769.00000		21733.52068		1035768302.63546
770.00000		21762.05115		1038519056.24148
771.00000		21790.58288		1041273884.01834
772.00000		21819.11558		1044032762.75321
773.00000		21847.64915		1046795683.19572
774.00000		21876.18378		1049562679.58278
775.00000		21904.71944		1052333747.65452
776.00000		21933.25579		1055108860.22477
777.00000		21961.79241		1057887975.08893
778.00000		21990.32923		1060671115.55259
779.00000		22018.86597		1063458265.03414
780.00000		22047.40268		1066249441.86466
781.00000		22075.93924		1069044637.34754
782.00000		22104.47529		1071843821.61836
